Region,Council,Swim site,Date,Time,Enterococci (cfu/100mL),Water temperature (°C),Conductivity (µS/cm),Latitude,Longitude
Sydney City,Waverley Council,Bondi Beach,31/08/2015,12:24:00,4,18,54400,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,31/08/2015,10:27:00,15,16,53100,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,31/08/2015,10:45:00,6,16,53700,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,31/08/2015,11:17:00,10,17,53600,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,31/08/2015,10:50:00,5,16,53100,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,31/08/2015,10:12:00,13,16,53600,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,25/08/2015,09:57:00,19,17,54000,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,25/08/2015,10:28:00,78,17,51600,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,25/08/2015,10:52:00,55,17,54500,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,25/08/2015,10:23:00,17,17,54500,-33.951378000,151.257322000
Sydney City,Randwick City Council,Little Bay Beach,25/08/2015,10:12:00,31,17,53900,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,25/08/2015,11:45:00,18,17,54400,-33.891157000,151.278267000
Sydney City,Randwick City Council,Maroubra Beach,25/08/2015,10:39:00,21,17,54500,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),25/08/2015,11:06:00,14,17,54500,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,25/08/2015,11:28:00,42,17,54500,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,25/08/2015,11:15:00,65,17,54400,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,25/08/2015,11:00:00,30,17,54400,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,19/08/2015,09:17:00,19,17,54800,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,19/08/2015,09:30:00,1,17,54800,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,19/08/2015,09:44:00,1,17,54800,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),19/08/2015,09:20:00,3,17,54900,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,19/08/2015,08:48:00,0,16,55000,-33.948896000,151.257459000
Sydney City,Waverley Council,Bondi Beach,19/08/2015,10:00:00,9,17,54900,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,19/08/2015,08:19:00,2,16,54400,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,19/08/2015,08:35:00,0,16,54500,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,19/08/2015,09:03:00,2,17,54700,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,19/08/2015,08:40:00,1,16,54400,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,19/08/2015,08:03:00,7,16,54500,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,14/08/2015,08:24:00,39,16,54400,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,14/08/2015,08:57:00,0,16,51000,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,14/08/2015,09:25:00,3,16,54700,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,14/08/2015,09:00:00,0,16,54800,-33.951378000,151.257322000
Sydney City,Randwick City Council,Little Bay Beach,14/08/2015,08:40:00,0,16,54400,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,14/08/2015,10:17:00,3,16,54700,-33.891157000,151.278267000
Sydney City,Randwick City Council,Maroubra Beach,14/08/2015,09:13:00,2,16,54600,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),14/08/2015,09:44:00,0,16,54600,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,14/08/2015,10:04:00,0,16,54100,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,14/08/2015,09:53:00,1,16,54800,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,14/08/2015,09:36:00,0,16,54700,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,07/08/2015,10:03:00,0,15,54800,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,07/08/2015,10:19:00,2,15,54800,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,07/08/2015,10:31:00,1,15,54800,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),07/08/2015,10:09:00,0,15,54900,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,07/08/2015,09:35:00,0,15,54900,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,07/08/2015,08:54:00,0,14,54600,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,07/08/2015,10:45:00,0,15,54700,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Beach,07/08/2015,09:20:00,0,15,54800,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,07/08/2015,09:52:00,1,15,54700,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,07/08/2015,09:15:00,0,12,54100,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,07/08/2015,08:38:00,8,14,54800,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,31/07/2015,08:43:00,13,15,54900,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,31/07/2015,09:25:00,11,15,54200,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,31/07/2015,09:55:00,0,16,54500,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,31/07/2015,09:29:00,1,16,54600,-33.951378000,151.257322000
Sydney City,Waverley Council,Bondi Beach,31/07/2015,10:52:00,3,17,54600,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,31/07/2015,08:58:00,1,15,54300,-33.979882000,151.251417000
Sydney City,Randwick City Council,Maroubra Beach,31/07/2015,09:39:00,0,16,54700,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),31/07/2015,10:09:00,0,16,54800,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,31/07/2015,10:35:00,5,17,54700,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,31/07/2015,10:24:00,7,16,54500,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,31/07/2015,10:03:00,0,16,54600,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,27/07/2015,09:32:00,1,15,54300,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,27/07/2015,09:54:00,1,15,53300,-33.903087000,151.268790000
Sydney City,Waverley Council,Tamarama Beach,27/07/2015,10:09:00,3,15,47700,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),27/07/2015,09:42:00,0,15,54700,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,27/07/2015,09:00:00,2,15,54700,-33.948896000,151.257459000
Sydney City,Waverley Council,Bondi Beach,27/07/2015,10:20:00,0,14,53900,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,27/07/2015,08:30:00,7,14,54400,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,27/07/2015,08:57:00,0,16,54500,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,27/07/2015,09:30:00,3,15,53700,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,27/07/2015,08:54:00,0,16,54300,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,27/07/2015,08:19:00,6,14,54600,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,21/07/2015,08:25:00,8,15,52100,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,21/07/2015,08:55:00,3,15,51100,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,21/07/2015,09:30:00,14,15,52100,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,21/07/2015,09:03:00,5,15,54100,-33.951378000,151.257322000
Sydney City,Randwick City Council,Little Bay Beach,21/07/2015,08:40:00,9,16,53700,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,21/07/2015,10:15:00,7,17,54600,-33.891157000,151.278267000
Sydney City,Randwick City Council,Maroubra Beach,21/07/2015,09:13:00,1,15,54400,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,21/07/2015,10:05:00,2,17,54400,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),21/07/2015,09:46:00,2,15,54000,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,21/07/2015,09:54:00,11,17,54600,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,21/07/2015,09:41:00,3,16,53700,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,15/07/2015,09:38:00,0,16,54700,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,15/07/2015,09:26:00,13,16,54800,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),15/07/2015,09:45:00,1,16,54700,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,15/07/2015,09:15:00,1,16,54800,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,15/07/2015,10:20:00,2,16,54700,-33.948896000,151.257459000
Sydney City,Waverley Council,Bondi Beach,15/07/2015,09:00:00,1,16,54600,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,15/07/2015,11:15:00,4,17,54000,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,15/07/2015,10:50:00,2,16,54800,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,15/07/2015,09:59:00,5,16,54200,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,15/07/2015,10:45:00,0,16,53700,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,15/07/2015,11:00:00,10,16,54400,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,08/07/2015,08:16:00,28,15,49300,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,08/07/2015,08:50:00,19,14,47100,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,08/07/2015,09:16:00,25,15,46000,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,08/07/2015,08:51:00,26,15,46500,-33.951378000,151.257322000
Sydney City,Waverley Council,Bondi Beach,08/07/2015,10:10:00,4,15,51100,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,08/07/2015,08:40:00,22,15,46600,-33.979882000,151.251417000
Sydney City,Randwick City Council,Maroubra Beach,08/07/2015,09:01:00,32,15,47400,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,08/07/2015,09:55:00,13,15,41100,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),08/07/2015,09:30:00,6,16,54800,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,08/07/2015,09:44:00,25,15,45800,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,08/07/2015,09:23:00,0,15,48100,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,02/07/2015,08:16:00,0,16,54700,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,02/07/2015,08:32:00,6,16,54500,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),02/07/2015,08:21:00,1,16,54700,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,02/07/2015,08:45:00,5,16,54600,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,02/07/2015,07:50:00,3,16,54700,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,02/07/2015,07:14:00,16,14,54100,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,02/07/2015,08:57:00,6,16,54500,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Beach,02/07/2015,07:39:00,5,15,54600,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,02/07/2015,08:06:00,4,15,54500,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,02/07/2015,07:34:00,1,13,53700,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,02/07/2015,06:59:00,78,14,54500,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,26/06/2015,09:00:00,4,17,54400,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,26/06/2015,09:36:00,23,17,43600,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,26/06/2015,10:09:00,10,18,54400,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,26/06/2015,09:32:00,2,18,54400,-33.951378000,151.257322000
Sydney City,Randwick City Council,Little Bay Beach,26/06/2015,09:15:00,12,17,53000,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,26/06/2015,11:04:00,8,18,54300,-33.891157000,151.278267000
Sydney City,Randwick City Council,Maroubra Beach,26/06/2015,09:50:00,20,18,54300,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,26/06/2015,10:53:00,5,18,54400,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),26/06/2015,10:25:00,2,18,54500,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,26/06/2015,10:40:00,7,18,54000,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,26/06/2015,10:19:00,1,17,54100,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,20/06/2015,10:03:00,4,18,54600,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,20/06/2015,09:59:00,12,17,55100,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),20/06/2015,10:08:00,5,18,54500,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,20/06/2015,09:54:00,3,18,54700,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,20/06/2015,10:30:00,8,18,54500,-33.948896000,151.257459000
Sydney City,Waverley Council,Bondi Beach,20/06/2015,09:30:00,4,18,54400,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,20/06/2015,11:12:00,31,17,54200,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,20/06/2015,10:35:00,6,17,54400,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,20/06/2015,10:16:00,11,18,54400,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,20/06/2015,10:40:00,40,18,52800,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,20/06/2015,10:55:00,12,17,54300,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,15/06/2015,08:36:00,12,17,54600,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,15/06/2015,09:17:00,75,17,53400,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,15/06/2015,09:58:00,0,18,54500,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,15/06/2015,09:12:00,3,18,54400,-33.951378000,151.257322000
Sydney City,Randwick City Council,Little Bay Beach,15/06/2015,08:52:00,95,17,53300,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,15/06/2015,11:00:00,4,18,54600,-33.891157000,151.278267000
Sydney City,Randwick City Council,Maroubra Beach,15/06/2015,09:37:00,4,18,54600,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),15/06/2015,10:17:00,0,18,54500,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,15/06/2015,10:47:00,1,18,54500,-33.900805000,151.270734000
Sydney City,Waverley Council,Bronte Beach,15/06/2015,10:31:00,2,18,54500,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,15/06/2015,10:12:00,3,18,54500,-33.914578000,151.267659000
Sydney City,Randwick City Council,Clovelly Beach,09/06/2015,10:30:00,1,17,54400,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,09/06/2015,10:20:00,11,18,54100,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),09/06/2015,10:35:00,1,18,54800,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,09/06/2015,10:05:00,5,18,54500,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,09/06/2015,11:10:00,10,18,53400,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,09/06/2015,12:00:00,8,18,52400,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,09/06/2015,09:40:00,3,18,54300,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Beach,09/06/2015,11:15:00,2,18,54400,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,09/06/2015,10:50:00,22,18,53000,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Rockpool,09/06/2015,11:18:00,0,18,42200,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,09/06/2015,11:45:00,2,18,54900,-33.964360000,151.252247000
Sydney City,Randwick City Council,Malabar Beach,03/06/2015,08:45:00,45,17,54700,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,03/06/2015,09:20:00,2,16,54700,-33.953515000,151.258009000
Sydney City,Randwick City Council,Coogee Beach,03/06/2015,09:53:00,1,18,54700,-33.920760000,151.258170000
Sydney City,Randwick City Council,South Maroubra Beach,03/06/2015,09:15:00,0,18,55100,-33.951378000,151.257322000
